Rating,Name,Rating Agency Name,Date,Sector,currentRatio,quickRatio,cashRatio,daysOfSalesOutstanding,netProfitMargin,pretaxProfitMargin,grossProfitMargin,operatingProfitMargin,returnOnAssets,returnOnCapitalEmployed,returnOnEquity,assetTurnover,fixedAssetTurnover,debtEquityRatio,debtRatio,effectiveTaxRate,freeCashFlowOperatingCashFlowRatio,freeCashFlowPerShare,companyEquityMultiplier,ebitPerRevenue,enterpriseValueMultiple,operatingCashFlowPerShare,operatingCashFlowSalesRatio,payablesTurnover
BBB,Company 259,Rating agency 3,10/26/2012,Capital Goods,0.236679537770245,-3.0777593355264656,-1.0450644181292879,-2.446369468056936,-0.4303555880193474,-0.17830434151997118,-1.0866927796583876,-0.28813165913012706,-0.5062434308631162,-0.7020273741896023,-0.022201641603082915,0.09128088193892381,-0.33446051930491516,-0.0019072745011364206,-0.5704045056616757,0.4461507056587267,-0.46834520110968747,-0.14280544277855003,-0.0055009868184957185,-0.20751655094109653,0.4047303615447594,-0.34058251999371,-0.4213243746726396,0.038393994896547615
B,Company 296,Rating agency 3,10/31/2012,Transportation,0.826386975569192,1.3035096856214528,1.3055031901093537,1.1087874171937926,1.3110794238233086,0.618844200325704,-0.40253311872598646,-0.046427183536846287,0.2505371107516375,0.1889187535200063,-0.010974050098849334,-1.167352152399458,-1.388531344141109,0.016906621750683783,-0.45785422487020755,-0.13027348421845805,0.36686656535456647,0.4669214639311863,0.026706058710985348,1.10208586501577,-0.1237581946495633,0.9902107278831721,0.4550096980862384,0.22384174782905591
A,Company 177,Rating agency 4,11/1/2012,Capital Goods,-0.218732017998485,0.1389852171633268,0.09218959101170777,0.3740060361468645,-0.46769382692771444,-0.10638194138194883,-0.07493018485911745,-0.17723004367113684,-0.5969781816975867,-0.4544929303785232,-0.022201641603082915,0.4068169477033812,0.7491203484763991,0.08157072305126353,0.1859024208811689,1.1077935756281159,0.45204381741048055,0.11450527247680818,0.08936111182304636,-0.13097794125149814,0.32175668926269896,0.17610039315737583,-0.352143698716499,0.3015167920628359
BB,Company 142,Rating agency 2,11/1/2012,Basic Industries,0.36982833451832425,0.4257064102730335,0.7356157449555081,-2.446369468056936,-0.024209929388468828,0.0773212204921421,1.526824321229867,0.22174624111159905,-0.16336394063445203,-0.3886614255520664,-0.31714113236951,-0.5775949052361631,-1.0025307485154282,0.20198839134493216,0.6675577719332729,0.03421826989918936,0.2392035729013695,-0.07165482258249198,0.21414340301700144,0.060328730053502956,0.0552456612716959,-0.364191648218961,0.019223134063789737,-1.7773986131260346
BB,Company 507,Rating agency 4,11/2/2012,Health Care,-0.5147706455300097,-0.17330026730627615,0.7620705691697813,-2.446369468056936,-0.40917388151230716,-0.15960469898167134,1.448101793500914,-0.2730128584576654,-0.46677917707397476,-0.7137501154278408,-3.378423020045472,1.750160587837102,1.3382693882640813,0.07014019449615258,0.09892275458129345,-0.10699393544107402,0.3193489968972169,0.01815801379146139,0.07292531847082107,-0.18799618091511403,-0.03423477494384184,-0.031241754995701615,-0.5263142258076847,-1.39042305823392
A,Company 276,Rating agency 4,11/5/2012,Technology,1.7618876339047047,1.782528766992829,1.2881573295427926,-2.446369468056936,2.6257558604033284,1.2734590808925395,0.638493483565126,1.3213291534984082,2.1381037133447167,1.9884405827932223,1.109236623065594,-0.2660849818839498,0.43038965278256947,-0.04357720206521526,-1.5408298713400563,-0.1318200687364502,0.6172597264297764,1.3609449000267895,-0.04278069223645877,1.313924575891325,-0.19467094974340138,1.8181355276738296,0.8687184090238662,-0.7695332476365428
BB,Company 233,Rating agency 4,11/6/2012,Basic Industries,-0.26303747373467734,-1.0854912210531904,-0.20532875405414508,-0.1750933057735029,-0.6256309752796726,-0.3376970586952473,-1.5342784319874547,-0.3666133076719427,-0.8426409542594183,-0.8654984803127138,-0.022201641603082915,0.1715194154134856,-0.41384902054965816,0.018673379807244976,-0.4612347534017331,0.179426173532754,-0.32354916708759096,-0.090418815853828,0.026825156703084278,-0.2689651854128415,0.32928737019294174,0.37451009734281404,-0.4240331567852625,0.390197510846473
A,Company 208,Rating agency 4,11/8/2012,Transportation,-1.0476298836128473,-0.4201325413065281,0.14669892680897123,0.04568221317957039,1.2363903348236283,0.8515747374424909,-0.025339078163742455,0.8716830036237762,0.7299163583778903,0.6891349526380421,0.5560456139032208,-0.550657791006028,-1.3045269288980847,0.0260973052459066,-0.2572940655272166,0.09846016450242112,0.13941022575603929,-0.06298433978929424,0.026965965553869497,0.965491506395351,0.04800911263966251,-0.25110474495288704,0.30091223026720126,-0.35135970551401663
BB,Company 385,Rating agency 3,11/8/2012,Basic Industries,2.1037471860770838,1.8468676417586538,1.970232553969922,-0.194135922014485,1.1101385544635212,0.8125627353577941,-0.2864327746925512,0.788298513790011,0.08712728245532876,-0.0600451207745476,-0.7242919438888261,-1.316158115142984,-1.609660607710184,-0.05486393895530015,-1.7780615530374637,0.11403794236715978,-1.1502204670602576,-0.15911932245785362,-0.059979660387088844,0.8886581086067832,0.134235260087654,-0.6670097181752116,0.5985814420036388,-0.17128042781813566
BB,Company 230,Rating agency 3,11/9/2012,Consumer Services,0.6173207710431851,0.8759697159972092,0.5197969857146841,0.8886116494173871,-0.5374654703561771,-0.1498842957849428,-0.410716445661757,-0.14238465842796924,-0.6772916104375173,-0.638934788567876,-0.022201641603082915,0.11199017950165385,1.3479773413027583,-0.001699685067161944,-0.616465740089636,2.2284241793428885,0.3816836885169441,-0.0443066296725606,-0.005175023715399237,-0.17777976579966911,0.09068783218725801,-0.30825681648694936,-0.381832425674948,0.6754978897838126
BB,Company 465,Rating agency 4,11/9/2012,Consumer Durables,-0.7731349968746439,-0.2809115848724804,-0.1454186125957961,-0.35830714321278007,0.24037257081996974,0.3097810340960474,0.44835281810461985,0.36202390577641647,0.9548456614699381,1.086837192510774,1.0946831723278412,0.5805390813681174,1.0416130148976666,0.10649582899861412,0.3253217549845968,0.13909860930570497,0.47390927418920287,0.02874344943208164,0.11479446347594965,0.3049801126011044,-0.038096317426164414,-0.08844066618469727,-0.12455652696682289,0.4707713513583445
A,Company 70,Rating agency 3,11/14/2012,Technology,-0.12152774755500939,-0.13548169943641927,-0.6372420282072482,0.71785570593702,0.014107670042641081,0.063283156543979,-0.6457540272157971,-0.017519310509369643,-0.060687276073168775,-0.31099170263214715,-0.6476486625844209,-0.3476419692260309,0.2269219778362602,0.02090769527622114,-0.3183517953056744,-0.11010858662072569,0.2549546388898904,-0.013869357802256174,0.023271954453054206,0.04542377858406597,0.23606373152401572,-0.09396473660017968,-0.3003522891510273,0.22817453413637862
BBB,Company 151,Rating agency 4,11/15/2012,Basic Industries,0.8819966178418382,0.3525419570945564,-0.04432759498330375,0.37256715658513,0.012461946696495035,0.1569070874432667,-0.7960962559366214,0.10561733587156193,0.4610002674456328,0.4514063441721603,0.03443891957339081,0.5580039867334341,0.4299149384891593,-0.022458865815318797,-0.925633364657708,0.15016411469382954,0.3333277819410055,0.08277937467800289,-0.026501308201885333,0.14396887362099806,0.030551016170425622,0.19312970442241997,-0.20678032996887502,0.7271168821756502
CCC,Company 480,Rating agency 4,11/19/2012,Finance,-1.6719717491572499,-0.5618117636659697,0.1833952575492034,-2.2558821541983356,2.965322344125445,-0.535969341921107,1.4402382499315465,1.225968699926144,0.2200258724322398,-0.7895461619978622,1.0747465255145294,-1.8684196969682696,1.6204145732719002,0.42018039030715615,1.0453374075753445,-1.3055705477790172,0.6201450166330259,-0.39102834485487487,0.4499553132890207,-0.5862423003182549,-0.2096801152676923,-2.46316202079065,-0.9324825662294015,-1.1486986444668492
AA,Company 162,Rating agency 4,11/26/2012,Energy,0.10244843064867883,0.3197300000918939,0.6573763760858238,0.08218709578927874,0.2119815651736093,0.38615422847818565,1.2198534112376598,0.3420999601371188,0.8783378755115498,1.280247018599924,0.3014375319221916,0.5514376244128678,-0.3533786508908262,-0.04388937904765945,-1.4344619004300785,0.23143064707430266,-0.22190629172657558,0.02480998679739438,-0.05021915220716312,0.3837645413443223,-0.12731598680948017,0.8851897986756706,-0.12581190635322284,-1.0710553952765844
BB,Company 487,Rating agency 3,11/27/2012,Basic Industries,0.374943792761815,0.45664852813338536,0.3504832619310242,0.8235404556517442,-0.07670149960126021,0.011444616227258276,-0.6541061292162452,0.02954003402404945,-0.056660475815666876,-0.32927244314403376,-0.5196765323886485,-0.08651761685420159,-0.47381568293400383,0.05086022266523184,-0.041437943868554095,-0.14529800737420465,-0.02534027283735496,-0.04541281494194626,0.05252803482538506,-0.005842089030693437,0.11549575701006284,0.03279910733537885,-0.16276875261114016,0.21118846153127827
BBB,Company 21,Rating agency 4,11/27/2012,Health Care,-0.11480004535424194,-0.6434523447137608,-0.6775573120939394,-0.26729415960092934,-0.23709474697177513,-0.008008885540722994,-1.0034255543730015,-0.07298974358239656,0.23520597618763917,0.34207044445059864,-0.375468783669962,1.1817275077347722,1.0235353428411393,-0.03951199021421677,-1.3472773492429257,0.19616774450165167,0.31573125702194116,0.008824752006731563,-0.04426148949414901,-0.028476630243382775,0.011974807954256216,-0.04476604871326026,-0.45478436638347386,1.337377371134118
BBB,Company 141,Rating agency 4,11/27/2012,Energy,-0.42693064566178335,-0.1240205485896787,0.07736278186326256,-0.12230166118695916,-0.22343067294479965,-0.13234718087853678,-0.903829259694974,-0.15250913862899515,0.19651171843477777,-0.517460762702396,-0.31977181403587923,1.0432850038827863,-0.20025707379029223,-0.01991240381317301,-0.8706316300379204,1.9051559714511146,-0.7087281240730826,-0.2862208469268281,-0.020615642263532036,-0.15910461396444148,-0.09387094412642938,0.698961247782474,-0.28964347945495333,0.47209970504811033
BBB,Company 157,Rating agency 4,11/27/2012,Miscellaneous,0.6808527036369609,1.107001952665715,1.6269902530059528,-2.446369468056936,0.6464089570168411,0.41897728011420926,-0.23100751486543533,0.4679394530394977,0.8243284138870719,0.4517842931848087,2.2423868919074144,-0.04342632699009098,1.4939083574746612,0.6658697385503297,1.2061772533318331,-0.025752690543806328,0.41560376213294936,-0.07498798877402711,0.7244505625622073,0.4239609489590703,-0.10554421047111445,-0.46030084776476077,0.025042412708630446,0.17176291884653846
BBB,Company 56,Rating agency 3,11/27/2012,Miscellaneous,-0.5792216125298553,-0.37290213286436696,0.17295174636542293,0.4510953189841349,0.10974940588788215,0.11155458860529477,1.4271421161103743,0.024931858774586525,0.2190807120594114,0.09792663120428512,3.7154435309456617,0.006964660811041666,0.9588627853018318,2.2112040008604654,1.4728221477793988,0.1499264781202976,0.34710210272035374,-0.03951082425392189,2.252885446048229,0.09479478446676975,0.0063094358029653205,-0.2747638315124289,-0.20379394704732523,-1.714330518672876
A,Company 149,Rating agency 4,11/28/2012,Energy,-0.9573278097938754,-3.0777593355264656,-1.5893255350036566,-2.446369468056936,0.24170134751602895,0.161245870527432,1.512632305062551,0.09898932577637737,-0.08801735655491182,-0.3696931636404923,-0.9392971067981805,-0.8740452099684034,-1.4630704691893899,-0.021521697671785064,-0.9456907788716615,0.8061910961479352,0.6192997946824202,0.6202130916458827,-0.026689821377994603,0.14525873984601526,-0.08370716333617052,0.9714485301774762,0.7796292484322255,-1.7773986131260346
A,Company 6,Rating agency 4,11/28/2012,Public Utilities,-1.3498011260852516,-0.3869501171489205,-0.3639313259418491,0.17660548935396422,-0.09264571916889805,0.07875664637340556,0.1594074707216102,0.06495210020975495,-0.1500829597648341,-0.29278775686996455,-0.6793885173235402,-0.31318142382578457,-0.6131795573041736,0.07603194391082387,0.112927148891133,0.10771941371394592,0.11396911602617288,0.00034682136215469364,0.08151593855379533,0.06489622815691046,0.021910089212219274,0.10492273802128603,0.28576402729019124,-0.45117820045417656
A,Company 470,Rating agency 4,11/28/2012,Consumer Services,-0.5912426727605805,-1.0947776141998853,0.09352727037810989,-2.2879026271789384,-0.3155346735820489,-0.07564335684119143,-1.1783275870476422,-0.17372994842817518,0.2914122699059543,0.873058312154622,-0.053849927671437446,1.8768937822747096,0.6236066363973877,0.003404669316101518,-0.49263516266171564,0.1759357372771068,0.12730767086174258,0.009850803173925922,0.0007356627244667727,-0.09959416807587894,0.09947443482293944,0.13130909219774622,-0.5298370715472988,0.8418493227798751
BBB,Company 188,Rating agency 4,11/28/2012,Technology,-0.6321712013423277,-0.5428238667971529,-0.024654111623698106,0.38925547484236717,-0.9582966685195542,-0.23305040476881886,-0.018267863652884745,-0.5696241349471164,-1.995543294206475,-1.074964755695322,-0.022201641603082915,0.6227240974292678,0.8031432496791036,0.2497422609657773,0.7430126130546514,-0.33445203157325565,0.2570625455157495,0.0037500767645409798,0.26579868635991505,-0.26562565544710437,-0.4211149756374738,-0.037792028625561074,-0.3467193342676402,-0.04507168087159004
BBB,Company 174,Rating agency 2,11/29/2012,Consumer Services,0.12707717532043505,-0.04594187994179602,-1.5415138308782883,0.455596717151054,0.15375145260760367,0.12273785030010924,1.4950951600727362,0.2770171513754084,0.2207950768801213,-0.13676343061054663,-0.19264646023889445,-0.0926676692447584,-0.7733299588722383,0.0005939957524993126,-0.5580776443302632,0.3765830740498533,-0.41103317541989715,-0.13134277496547245,0.0495225690435081,0.10985218580382088,0.04932419330425184,0.020127707040068298,-0.13836549222239874,0.5738278726695577
B,Company 593,Rating agency 2,11/30/2012,Finance,-0.9689746284143389,-0.1575425997641468,-0.04900967945727053,1.166579919594802,-0.45117482853469143,-0.15503025371001658,-0.37814306327423935,0.32290304442962997,-0.5009088474015483,0.10193777655155961,-0.022201641603082915,-0.8731518867847408,-0.43317164972077765,0.09720210744563756,-0.4853905011152574,2.2284241793428885,0.5366613462623747,-0.07934767681905767,0.1901891552520861,0.5885333870961651,0.0476676758737792,-0.5182592724428587,0.22650217881091117,-0.5563739298315108
B,Company 202,Rating agency 2,11/30/2012,Consumer Services,-0.7959615455066846,0.178336278913353,-0.23711771699355055,1.0519334923282362,1.0517496971934628,0.8665644222964284,0.12071620881403611,1.0980620316100584,1.1065096090633781,2.183181438097634,1.1232520643965827,-0.15155748958380263,-0.7984951857698167,0.06775067986470042,-0.11501343788909565,0.16784070788109953,0.6086610168358081,0.10193690912880443,0.09081605904249196,1.1731952976038327,-0.12995988460427296,0.03504945736512105,0.917013524096227,-0.9817385259351507
A,Company 295,Rating agency 4,12/4/2012,Consumer Services,0.1367851455538387,0.14445450153891484,0.4447048887878723,0.22849568243896196,-0.04179700215993944,0.11535491889513562,-0.19849202445258324,0.04303368435153799,0.7490845739986652,1.0518960023016584,0.9688419069601026,0.9636909147719194,0.7921794296167501,0.12426528485365056,0.38872796611744664,0.1286383968671389,0.43469135885145216,0.1466917526003999,0.0495225690435081,0.10326773140387849,0.23368311331470534,0.2673963839394539,-0.32657162642059817,0.18140873742333793
BBB,Company 464,Rating agency 4,12/5/2012,Health Care,0.3076030747977506,0.6258488043717504,-0.15473456046854367,-0.9512764453869451,-0.23697350193705477,-0.014368254147530983,1.4912197007228003,-0.09634254655705847,0.27067622696809635,0.5161514818311762,-0.05274802391382401,1.23819367160596,1.6237041924691806,0.010604484749256135,-0.4666630201740773,0.17406998431863624,0.4021953013753496,0.2248970737985569,0.008203250602089748,-0.035612769614859256,-0.061797118795346766,0.4883992431232755,-0.47162498759530525,-1.7773986131260346
BBB,Company 150,Rating agency 4,12/6/2012,Basic Industries,-0.4700246788585557,-0.9749291087237761,-0.42952394367419267,-0.23382942419920016,-1.182795663234581,-0.4100218968356599,-0.9519209666954098,-0.43425508236744076,-1.3163426880990825,-0.9914560485892305,-0.022201641603082915,-0.3989380661484824,-1.1363569779179612,0.07210241562048597,0.16289828286948527,-0.6061405113611623,-2.150599304710994,-0.34247864054215665,0.07852504285087554,-0.45243907030426594,0.8360762931057738,-0.2328089299632476,-0.34805744109482023,0.5223857517921483
CCC,Company 407,Rating agency 4,12/7/2012,Technology,3.16954016011558,2.428298301294766,1.2072600287581339,0.2844948605620242,1.1526724105055886,-0.24604427243414123,1.2946392999949732,0.45016632710896065,0.2907194375392908,-0.7192877555306233,-0.8021661982425148,-0.9882494403585074,1.6824932115268105,-0.10378259917658034,-3.2270353725762466,-1.3612680661824645,0.575263560836676,-0.10794893696604065,-0.11499683322116547,-0.2785706284643283,0.4865511910652911,-0.6500532651717973,0.400335113874332,-1.002330853712305
BB,Company 397,Rating agency 4,12/10/2012,Consumer Services,0.07933650949786232,0.17822874193609298,0.8002801365018505,0.7367463244075825,0.17052783483035125,0.3089351107265388,0.3482950590029018,0.5600664516923263,0.16161887579676798,0.37769724134882365,-0.022201641603082915,-0.19629946140253604,1.2199791750153834,-0.5451615656581652,2.5125411677460403,0.19509803155459937,0.5846887408387128,0.16907291032318442,0.0495225690435081,0.2998769045614052,-0.031793684852541484,0.21222276929440653,0.5742598019085652,0.5443457797337868
BBB,Company 33,Rating agency 4,12/10/2012,Finance,-1.1023792367302758,-0.36295115034361947,-0.08030002654707172,0.5126980895727515,0.27001823806576436,0.43170538109719936,0.3277749804282362,0.48741608910222767,0.15310566963146932,0.2118465543769313,-0.21287612918169696,-0.39535255554778453,0.5517260009623733,0.015826271219020648,-0.3257485836401552,0.21944295575300615,0.43221159133489895,-0.025846200729372545,0.018324489119665867,0.4240415197673234,0.176463137318299,-0.26427548634841913,0.01704885034060673,1.7383526020301203
BBB,Company 96,Rating agency 3,12/10/2012,Technology,-0.09808054174587483,-0.5753547733916315,0.16695983572107753,-0.11488138152316722,-0.28464889532065624,-0.10380763923737221,-1.323352934409725,-0.144939539981884,0.1392376690221134,-0.012149791086507006,0.28491932955835514,1.3533184359182957,0.7703217287490375,0.14639442457025378,0.4612345125977692,0.17842144105685312,-0.20635106738355696,-0.11336208945450887,0.1579293828425501,-0.12864022843485856,-0.10232919904981348,-0.29623877689085804,-0.5100544883132061,0.1061576950743025
A,Company 220,Rating agency 3,12/12/2012,Consumer Services,-0.6491146465554359,-0.2632779318775883,0.03133414336973097,0.4894002588831952,0.3734574532555885,0.42459267431653674,-0.19498004601232188,0.3879037962204265,0.44696995483723034,0.5582671255895326,-0.032756800414274076,-0.1169760362577885,-0.2624309552285215,-0.03231909602585383,-1.2598897285321555,0.16731549851092134,0.12850414480091696,-0.04411302976927543,-0.032446366491898214,0.4568918690521462,0.03806328823983887,-0.13682838539894193,-0.03635505756784364,-0.20474782091879426
BBB,Company 495,Rating agency 4,12/13/2012,Basic Industries,1.371293569510365,0.798509125053,0.3589688881334162,0.3858368630713868,0.2026737712344132,0.2794518645364473,-0.689612126434407,0.2566671685092007,1.7289876770692583,2.0739472491224835,1.5635590921191562,1.1124631593914036,0.48738526573804036,0.09128174429270944,0.24278146296157085,0.12562796758413913,0.47744424820708753,0.4847104878564634,0.09540835548647734,0.2683194213387546,0.0440955347167191,0.9185847305909934,-0.2396145908449823,0.953299415936161
BBB,Company 18,Rating agency 4,12/14/2012,Capital Goods,-0.5375716117972492,-2.2636953047186372,-0.35179375179201317,-2.446369468056936,-0.08791399322448575,0.09154705021520515,-1.2851683589088012,0.037885947726265835,0.383919715778,0.606238606288376,3.760369804528968,0.7298073519119631,0.8037233173211106,2.2112040008604654,1.5191071572118995,0.14478406291837184,-0.005106437098070481,-0.060482861146466345,2.252885446048229,0.07454718188206727,-0.050142459516655205,-0.0863088745623394,-0.5235552970250079,1.39969055234017
BBB,Company 281,Rating agency 4,1/8/2013,Public Utilities,-1.5319894922139474,-1.663074940965773,-1.1848786651030752,-0.09235327955269956,-0.0580627390853749,0.08766063245902549,-0.3828549563554318,0.15253190737509145,-0.1210066853556485,-0.2652701636710315,-0.4961281317498177,-0.33904048436672807,-1.0209738846775376,0.09758777044658107,0.2426788519548274,0.1558593169098934,-0.7709288608396153,-0.21427768893784466,0.10184362100171088,0.07062986772041868,-0.01121904606537941,0.0818915859691884,-0.09192767699614388,0.6566975346353587
BB,Company 333,Rating agency 3,1/14/2013,Capital Goods,-0.050555582598242874,0.14579990394644168,0.40327732002038225,0.4144484672556573,0.08425264284803721,-0.026613246435548587,-1.3010276590486878,-0.11877721201746061,1.366497676388566,0.4183616830439396,1.0226909151945098,1.118628649063657,0.8153824980680999,0.019333948120247805,-0.3476002751590835,-1.0887820232592655,-0.0341573027222742,-0.024751574124940973,0.01786183366341037,-0.04927454724024667,-0.06298231227799155,0.15715913788073596,-0.46792872239061734,0.20849630416563497
BB,Company 269,Rating agency 3,1/16/2013,Capital Goods,0.6786374626934352,2.498320886686091,0.349473261452495,0.25915342737336383,-0.32197860246559634,-0.0753409972784918,-0.9781033316020278,-0.10011246671573795,-0.29807235421356043,-0.41100424106199834,-1.8270744189898076,0.37962901613324945,0.3752539765405924,-0.029769290682890727,-1.0610002943438481,0.23131665864032347,0.38954115542819584,-0.08787068905089636,-0.03556292632960921,-0.09762875834038759,0.8763864016765109,-0.5092154580677761,-0.42338472919717995,0.5977888216599204
BB,Company 200,Rating agency 4,1/17/2013,Basic Industries,0.9491700323935014,-2.055512866113535,-0.9155199284228267,-2.446369468056936,-0.22206088950666752,0.013862012940823797,-1.1278438811202087,-0.013066517266414357,0.008702636400971197,-0.02334045736360457,-0.23649820120848566,0.6602254144032318,-0.20997620006744436,0.08338642632780126,0.21184977011098155,0.227502858841823,-0.49187492326786475,-0.15161777039906707,0.08677875043455428,-0.005160525198224434,-0.021816798926096042,0.2493900838055854,-0.28755201865822333,0.6553462331161928
BBB,Company 193,Rating agency 3,1/17/2013,Miscellaneous,-0.0887657005923665,0.23993230910292065,0.36456313032567167,0.5008965572192347,0.041403224812410155,0.25122242625127494,-0.5809575682732917,0.3162336698864868,-0.05611095416228935,-0.09647463532354734,-0.8060664044847728,-0.40268263025396495,1.0045357051508272,-0.011213385575493643,-0.736441261137865,0.14520779524929356,0.4993412368879585,-0.00903928377000337,-0.016056259659040825,0.23974671581938423,0.022199706375827275,-0.23445338493810297,-0.06730577982889462,0.26239058042723407
B,Company 51,Rating agency 4,1/22/2013,Energy,0.8248253434997392,-1.4817008007563193,-0.33828576610951355,2.839164726611183,5.191175032428664,2.807609767174813,1.5122619794798993,2.061016386758305,0.09754409285343808,-0.24073653961860345,-0.3921939071833508,-5.207600338015006,-3.4393384038508064,0.002516808976904226,-0.5244838306053582,0.3933963168209034,0.6219175748957398,0.011709387435210954,0.0495225690435081,2.9550338974958463,0.06148015976365857,-0.22187864803569446,8.266179044651846,-1.7773986131260346
A,Company 334,Rating agency 2,1/23/2013,Health Care,-0.36114844357314063,-0.46136467695257977,-0.08926720139968203,0.8925697651269248,0.1353235956776289,0.10115550641516736,0.04660781717542539,0.08505933100171621,0.0002950689158378627,-0.1658608746162328,-0.5752135260189088,-0.48211913400664796,0.0560026972958379,0.006658271997195091,-0.48786848657443643,-0.19881885973931648,0.37652318227062925,0.011573864931426453,0.006849418134722251,0.14047569673058202,0.12882960700535598,-0.09263774254272114,0.0643585665127487,-0.39947091005560853
B,Company 457,Rating agency 3,1/28/2013,Energy,-1.8893635787766734,-0.9075410514008182,-0.5083589816649428,0.4312881053650495,0.19418461112191268,0.3017836981348782,1.5254664097414112,0.6416829486886202,-0.15284917280888147,-0.27652705252433807,-0.7453786900988447,-0.9808791336573367,-1.5532468100952805,0.06396247840600794,0.06034648067245375,0.1625135813486259,0.5666454340057341,-0.023957007406276584,0.06365736127289671,0.293609251794935,0.024686596138449698,-0.3160344796229818,1.0825264857844286,-1.7773986131260346
BB,Company 403,Rating agency 3,1/29/2013,Consumer Services,-0.2553057087792426,-0.9447377282375187,-0.2797229028060427,-2.446369468056936,-0.38424519443236044,-0.1309495058960071,-0.7328716534911036,-0.21816514042059276,-0.4220184519089242,-0.5417217963423604,-1.988934515158709,0.39880749102909246,1.4546187025377924,0.2877628011678021,0.8545982421369873,0.24093991680390944,-1.566660171790788,-0.15685764591050322,0.0495225690435081,-0.15802864138476105,-0.22493026374766734,-0.7293942322048925,-0.6129525043209672,1.7523309025860394
B,Company 15,Rating agency 3,1/30/2013,Consumer Non-Durables,1.3060808620096083,1.2045155717395948,1.5582882780969973,-1.3175400859545814,-0.25469034050670614,-0.01179963588844325,-0.8175610646828839,0.18738021445617775,-0.13107675310536754,-0.1578915108136615,-0.022201641603082915,0.5082402489223116,1.2179741171185314,-2.2887175447824846,1.7843285789468502,0.23204412559750204,0.48025836704066194,-0.10491261015645482,-2.6074866298044177,-0.0322917483452891,-0.015282878923008945,-0.6191920747353384,-0.3799077208669186,2.4964409630173354
B,Company 381,Rating agency 3,1/31/2013,Capital Goods,1.2450299847542086,1.0046281954446454,0.8090860858272014,0.381245940111767,-0.08585599410323416,0.012282392154652983,-1.1394674735472936,-0.09654691657390509,0.8824433324386219,0.5304558554025859,1.8367572905911362,1.2217224144557137,0.811486518801942,0.4035019536180489,0.9724424069491873,-0.6298565322195909,-0.13803302155707192,-0.13164356991162618,0.4344213672335546,-0.007876647135287103,-0.025572223773923226,-0.6433574716638634,-0.5404916126212571,0.9054334325022366
BB,Company 497,Rating agency 3,1/31/2013,Technology,0.3567237376895868,1.200928876923139,0.3901819695758733,0.7550057785339743,-0.7614886010052363,-0.30591508298209025,1.3014616145238058,-0.1320759014837137,-0.8357835886622786,-0.8555601833089728,-0.022201641603082915,-0.40573144474275125,-0.11696957888533718,0.34513589750167173,0.9394686143280959,-0.40552575185282363,0.3276469403241868,-0.0887253824399466,0.3755771216749282,-0.34230448269181296,0.07267981944165303,-0.49305412942740096,-0.10183405470346714,-1.1701281080543946
B,Company 271,Rating agency 4,2/5/2013,Energy,-0.32298600068356204,-0.05862554178300112,-1.4242049001119623,-0.11036223143066616,-0.27871205287486545,-0.09322154718763986,1.5203240920325898,-0.17304317040715098,0.08756903442896825,-0.2527365672620602,-0.35756847455808427,1.2089037401790896,0.57582451656836,0.013833180156278845,-0.37221973608641823,-0.22499516576112763,-0.19693596463233626,-0.11831191056190192,0.012840523733308356,-0.11893807374974336,0.4648034708015869,-0.391805049775895,-0.4802143764476333,0.978602954748313
BBB,Company 82,Rating agency 4,2/8/2013,Public Utilities,-0.6793723234470929,-0.6895982935170839,-1.7408152869139788,0.47393855655951644,-0.01640084993976525,0.15230010235547037,1.477854028822459,0.19589763262297363,-0.19035672144904858,-0.3144670756461294,-0.620658593048937,-0.6733802964120049,-1.0504592389700973,0.13136925014607018,0.44527096136335736,0.12230783553371016,0.6079883127556389,6.01641310970453,0.1410225817467434,0.14534677148205344,-0.14726628817558152,5.595038349242523,0.13194706825695696,-0.14929497965214003
BBB,Company 102,Rating agency 2,2/8/2013,Consumer Non-Durables,-1.2848573834849626,-1.1313064583470864,-1.0331712835096947,0.1938831615934292,-0.032480331796183426,0.05406465091949335,-0.38691753302428616,0.08529773275644952,0.2974772989972811,0.14687591002894046,1.1085057713622326,0.44496820415493826,0.16208555527060386,0.3724865136180349,0.9332221754169302,0.1655165424977278,0.3113933048116344,0.0022506689459095876,0.4055006636037364,0.03678663180188378,0.17022105272600027,-0.07728102709380993,-0.2327828657512219,0.25551419204243336
A,Company 5,Rating agency 3,2/12/2013,Consumer Non-Durables,-0.8304467333763383,-1.0574350641067893,-0.26239001991577937,-0.3602627544010865,0.24089012009172855,0.31890200192153,-0.734461965503915,0.30145897439630054,2.1381037133447167,3.0790443213903056,-0.022201641603082915,1.2841402501475758,0.8905797710273682,-1.7144479869431744,1.879241288866117,0.11846793462057399,0.5028462825218429,0.062257723419195145,-1.9366248746502182,0.31523300232300827,0.1027066493707536,-0.017645070927788352,-0.2416421493827993,0.6153085179005232
B,Company 504,Rating agency 4,2/12/2013,Health Care,-0.5105732183406513,0.10573829553982482,-0.6533214271092584,0.3186507117710709,-0.12770861962196334,0.08089087107769094,-1.035153628831158,0.09930273010083503,0.1798774007882967,0.20022692690578583,0.3726841983275706,0.5721792097491796,0.4442223858311943,0.15881182614348413,0.5385747365239422,0.1833780543703621,0.3862607889963124,-0.07048572552804262,0.1679742311784688,0.06715971406121302,-0.030797411754694918,-0.4278593744630519,-0.3041444133784822,1.647577667953298
